"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr19",54035296,54036563,1268,"*",6.17,7.1,2.79,4.3,1.84e-20,1.07e-18,"chr19_54035296_54036563"
"chr3",56980861,56981464,604,"*",6.37,1.17,7.35,-6.18,1.84e-20,1.07e-18,"chr3_56980861_56981464"
"chr1",234723593,234725055,1463,"*",8.84,8.08,9.33,-1.24,1.87e-20,1.09e-18,"chr1_234723593_234725055"
"chr18",22063047,22063896,850,"*",6.41,4.04,7.26,-3.23,1.87e-20,1.09e-18,"chr18_22063047_22063896"
"chr12",62659095,62660137,1043,"*",6.54,7.38,4.3,3.08,1.87e-20,1.09e-18,"chr12_62659095_62660137"
"chr16",3468041,3469054,1014,"*",6.5,7.35,4.08,3.27,1.88e-20,1.09e-18,"chr16_3468041_3469054"
"chr13",95552162,95553873,1712,"*",7.6,8.27,6.32,1.94,1.88e-20,1.09e-18,"chr13_95552162_95553873"
"chr19",4408895,4409930,1036,"*",6.17,7.1,2.75,4.35,1.89e-20,1.1e-18,"chr19_4408895_4409930"
"chr2",42545331,42546918,1588,"*",6.35,7.22,3.82,3.41,1.93e-20,1.12e-18,"chr2_42545331_42546918"
"chr19",45994858,45995734,877,"*",9.33,8.74,9.76,-1.02,1.93e-20,1.12e-18,"chr19_45994858_45995734"
"chr14",20342430,20343845,1416,"*",10.26,9.8,10.61,-0.82,1.93e-20,1.12e-18,"chr14_20342430_20343845"
"chr5",23234010,23235098,1089,"*",6.24,7.2,2.01,5.19,1.96e-20,1.13e-18,"chr5_23234010_23235098"
"chr10",28684313,28685968,1656,"*",7.34,5.97,8.03,-2.06,1.97e-20,1.14e-18,"chr10_28684313_28685968"
"chr1",212916541,212917313,773,"*",7.17,7.94,5.41,2.53,1.98e-20,1.14e-18,"chr1_212916541_212917313"
"chr2",37802153,37803495,1343,"*",6.15,2.68,7.08,-4.4,1.98e-20,1.15e-18,"chr2_37802153_37803495"
"chr5",139745219,139748166,2948,"*",8.89,9.36,8.18,1.18,1.98e-20,1.15e-18,"chr5_139745219_139748166"
"chr11",76698125,76700957,2833,"*",7.91,6.81,8.52,-1.71,1.99e-20,1.15e-18,"chr11_76698125_76700957"
"chr20",11248174,11249687,1514,"*",6.88,7.65,5.12,2.53,2.01e-20,1.16e-18,"chr20_11248174_11249687"
"chr9",71910248,71911959,1712,"*",9.83,9.33,10.21,-0.88,2.08e-20,1.2e-18,"chr9_71910248_71911959"
"chr7",34155093,34155740,648,"*",6.09,2.31,7.04,-4.73,2.18e-20,1.26e-18,"chr7_34155093_34155740"
"chr14",78985204,78986270,1067,"*",6.66,7.48,4.54,2.94,2.18e-20,1.26e-18,"chr14_78985204_78986270"
"chr1",112809246,112810175,930,"*",7.46,8.14,6.17,1.97,2.19e-20,1.27e-18,"chr1_112809246_112810175"
"chr14",36442716,36443930,1215,"*",6.57,7.4,4.4,3,2.2e-20,1.27e-18,"chr14_36442716_36443930"
"chr11",7575839,7578200,2362,"*",7.82,6.67,8.45,-1.79,2.2e-20,1.27e-18,"chr11_7575839_7578200"
"chr7",25407880,25409070,1191,"*",6.89,4.93,7.69,-2.76,2.22e-20,1.28e-18,"chr7_25407880_25409070"
"chr16",46688534,46690286,1753,"*",10.35,9.94,10.67,-0.73,2.23e-20,1.29e-18,"chr16_46688534_46690286"
"chr6",141667579,141668412,834,"*",6.36,3.91,7.23,-3.32,2.24e-20,1.29e-18,"chr6_141667579_141668412"
"chr3",27720864,27723398,2535,"*",8.48,9.03,7.61,1.42,2.26e-20,1.3e-18,"chr3_27720864_27723398"
"chr2",210466115,210466888,774,"*",6.14,1.85,7.1,-5.26,2.26e-20,1.3e-18,"chr2_210466115_210466888"
"chr3",127731932,127733063,1132,"*",6.77,7.56,4.88,2.68,2.27e-20,1.31e-18,"chr3_127731932_127733063"
"chr1",171396652,171398646,1995,"*",7.18,5.69,7.9,-2.21,2.3e-20,1.32e-18,"chr1_171396652_171398646"
"chr16",31201295,31202983,1689,"*",8.32,8.9,7.31,1.59,2.31e-20,1.33e-18,"chr16_31201295_31202983"
"chr2",236918573,236919487,915,"*",6.1,2.42,7.04,-4.62,2.37e-20,1.36e-18,"chr2_236918573_236919487"
"chr9",96087063,96088170,1108,"*",7.53,8.2,6.25,1.95,2.39e-20,1.37e-18,"chr9_96087063_96088170"
"chr5",12667561,12669635,2075,"*",6.24,7.14,3.34,3.79,2.39e-20,1.37e-18,"chr5_12667561_12669635"
"chr2",227629357,227630628,1272,"*",6.1,2.05,7.06,-5.01,2.39e-20,1.37e-18,"chr2_227629357_227630628"
"chr8",18978116,18979202,1087,"*",7.45,6.02,8.15,-2.13,2.42e-20,1.39e-18,"chr8_18978116_18979202"
"chr19",52188796,52190828,2033,"*",10.39,9.98,10.7,-0.73,2.42e-20,1.39e-18,"chr19_52188796_52190828"
"chr7",69645412,69646377,966,"*",6.48,7.33,4.14,3.18,2.43e-20,1.4e-18,"chr7_69645412_69646377"
"chr5",78765735,78766753,1019,"*",7.01,5.35,7.76,-2.41,2.45e-20,1.41e-18,"chr5_78765735_78766753"
"chr9",88257887,88258892,1006,"*",6.2,3.22,7.1,-3.88,2.47e-20,1.42e-18,"chr9_88257887_88258892"
"chr19",35643329,35645466,2138,"*",10.18,9.75,10.52,-0.77,2.48e-20,1.42e-18,"chr19_35643329_35645466"
"chr13",26417915,26418601,687,"*",6.16,1.72,7.13,-5.41,2.48e-20,1.42e-18,"chr13_26417915_26418601"
"chr2",70938408,70939708,1301,"*",6.62,7.44,4.53,2.91,2.48e-20,1.42e-18,"chr2_70938408_70939708"
"chr1",228861055,228861953,899,"*",6.16,3.17,7.06,-3.89,2.49e-20,1.43e-18,"chr1_228861055_228861953"
"chr9",81131873,81133050,1178,"*",6.08,2.45,7.02,-4.57,2.49e-20,1.43e-18,"chr9_81131873_81133050"
"chr7",98852865,98854518,1654,"*",7.39,5.95,8.09,-2.14,2.5e-20,1.43e-18,"chr7_98852865_98854518"
"chr5",131983268,131984773,1506,"*",6.66,4.54,7.48,-2.94,2.53e-20,1.45e-18,"chr5_131983268_131984773"
"chr20",50724538,50725556,1019,"*",7.67,6.47,8.31,-1.85,2.54e-20,1.45e-18,"chr20_50724538_50725556"
"chr15",28098631,28099690,1060,"*",8.46,7.63,8.98,-1.35,2.55e-20,1.46e-18,"chr15_28098631_28099690"
"chr3",65030734,65031494,761,"*",6.25,3.46,7.14,-3.68,2.56e-20,1.46e-18,"chr3_65030734_65031494"
"chr15",29345116,29346500,1385,"*",6.7,7.51,4.66,2.85,2.58e-20,1.47e-18,"chr15_29345116_29346500"
"chr21",45256639,45258301,1663,"*",7.55,6.29,8.22,-1.92,2.59e-20,1.48e-18,"chr21_45256639_45258301"
"chr3",151555364,151556697,1334,"*",6.54,4.38,7.37,-2.99,2.62e-20,1.5e-18,"chr3_151555364_151556697"
"chr1",214380271,214381001,731,"*",6.18,7.13,2.23,4.9,2.64e-20,1.51e-18,"chr1_214380271_214381001"
"chr3",64048507,64050183,1677,"*",6.7,7.51,4.73,2.78,2.65e-20,1.51e-18,"chr3_64048507_64050183"
"chr17",76079653,76080932,1280,"*",7.48,8.16,6.17,1.99,2.65e-20,1.52e-18,"chr17_76079653_76080932"
"chr5",135308454,135309580,1127,"*",6.09,2.41,7.03,-4.62,2.66e-20,1.52e-18,"chr5_135308454_135309580"
"chr5",150309238,150310321,1084,"*",8.05,6.99,8.66,-1.66,2.68e-20,1.53e-18,"chr5_150309238_150310321"
"chr18",61333112,61334681,1570,"*",7.18,7.91,5.64,2.27,2.72e-20,1.55e-18,"chr18_61333112_61334681"
"chr8",42914556,42915328,773,"*",6.09,2.42,7.04,-4.62,2.73e-20,1.56e-18,"chr8_42914556_42915328"
"chr21",45377948,45379150,1203,"*",6.78,7.58,4.81,2.78,2.78e-20,1.58e-18,"chr21_45377948_45379150"
"chr20",12752915,12754354,1440,"*",6.39,7.36,1.45,5.92,2.78e-20,1.58e-18,"chr20_12752915_12754354"
"chr20",17569062,17570854,1793,"*",9.74,9.22,10.12,-0.9,2.78e-20,1.59e-18,"chr20_17569062_17570854"
"chr17",75552810,75553588,779,"*",7.32,5.86,8.03,-2.17,2.79e-20,1.59e-18,"chr17_75552810_75553588"
"chr1",170309456,170310199,744,"*",6.26,3.44,7.16,-3.72,2.79e-20,1.59e-18,"chr1_170309456_170310199"
"chr11",60950913,60952822,1910,"*",7.23,7.99,5.53,2.47,2.8e-20,1.59e-18,"chr11_60950913_60952822"
"chr11",130001671,130003796,2126,"*",9.8,9.29,10.17,-0.89,2.82e-20,1.61e-18,"chr11_130001671_130003796"
"chr11",12411823,12412673,851,"*",8.22,7.28,8.78,-1.5,2.84e-20,1.61e-18,"chr11_12411823_12412673"
"chr22",30079912,30080694,783,"*",6.17,7.08,3.06,4.02,2.85e-20,1.62e-18,"chr22_30079912_30080694"
"chr11",106228944,106229430,487,"*",6.11,2.57,7.04,-4.47,2.85e-20,1.62e-18,"chr11_106228944_106229430"
"chr1",219710670,219711484,815,"*",6.18,3.25,7.08,-3.83,2.86e-20,1.62e-18,"chr1_219710670_219711484"
"chr5",154477475,154479700,2226,"*",9.59,9.04,9.99,-0.95,2.87e-20,1.63e-18,"chr5_154477475_154479700"
"chr10",3825061,3826011,951,"*",6.31,3.59,7.2,-3.61,2.88e-20,1.63e-18,"chr10_3825061_3826011"
"chr9",130659620,130662610,2991,"*",7.52,8.18,6.25,1.94,2.94e-20,1.67e-18,"chr9_130659620_130662610"
"chr6",139708430,139709434,1005,"*",6.26,1.38,7.24,-5.86,2.97e-20,1.68e-18,"chr6_139708430_139709434"
"chr10",97079882,97080747,866,"*",6.21,7.16,2.25,4.91,2.98e-20,1.69e-18,"chr10_97079882_97080747"
"chr14",104148579,104150751,2173,"*",9.16,8.53,9.59,-1.06,3e-20,1.7e-18,"chr14_104148579_104150751"
"chr22",39592202,39593453,1252,"*",7.16,5.67,7.87,-2.2,3.04e-20,1.72e-18,"chr22_39592202_39593453"
"chr9",20198004,20198892,889,"*",7.16,5.62,7.88,-2.27,3.05e-20,1.73e-18,"chr9_20198004_20198892"
"chr18",49362315,49363229,915,"*",6.53,4.37,7.36,-2.99,3.06e-20,1.73e-18,"chr18_49362315_49363229"
"chr9",120528593,120529756,1164,"*",6.38,7.35,1.38,5.97,3.06e-20,1.73e-18,"chr9_120528593_120529756"
"chr11",12581908,12582495,588,"*",6.8,4.92,7.59,-2.67,3.06e-20,1.73e-18,"chr11_12581908_12582495"
"chr21",45080434,45081632,1199,"*",6.15,1.7,7.12,-5.42,3.09e-20,1.75e-18,"chr21_45080434_45081632"
"chr9",23342153,23343918,1766,"*",6.2,3.34,7.1,-3.76,3.12e-20,1.76e-18,"chr9_23342153_23343918"
"chr6",39887528,39888525,998,"*",6.81,4.92,7.6,-2.68,3.14e-20,1.77e-18,"chr6_39887528_39888525"
"chr11",113849429,113850408,980,"*",6.55,7.53,1.18,6.35,3.14e-20,1.77e-18,"chr11_113849429_113850408"
"chr20",309599,310837,1239,"*",9.21,8.57,9.65,-1.08,3.14e-20,1.78e-18,"chr20_309599_310837"
"chr10",127735933,127738276,2344,"*",7.82,8.46,6.64,1.82,3.16e-20,1.79e-18,"chr10_127735933_127738276"
"chr10",69571870,69573864,1995,"*",7.26,7.97,5.81,2.16,3.21e-20,1.81e-18,"chr10_69571870_69573864"
"chr7",12475420,12476111,692,"*",6.09,1.98,7.05,-5.07,3.23e-20,1.82e-18,"chr7_12475420_12476111"
"chr2",181683114,181684365,1252,"*",7.27,7.98,5.81,2.18,3.25e-20,1.84e-18,"chr2_181683114_181684365"
"chr18",76657128,76658200,1073,"*",6.26,3.59,7.15,-3.56,3.25e-20,1.84e-18,"chr18_76657128_76658200"
"chr21",36254064,36255043,980,"*",6.39,7.26,3.86,3.39,3.26e-20,1.84e-18,"chr21_36254064_36255043"
"chr21",34865411,34866361,951,"*",6.82,7.6,4.98,2.62,3.32e-20,1.87e-18,"chr21_34865411_34866361"
"chr8",71715572,71716772,1201,"*",6.31,7.21,3.46,3.74,3.36e-20,1.89e-18,"chr8_71715572_71716772"
"chr12",13195874,13196977,1104,"*",7.42,6.12,8.09,-1.97,3.36e-20,1.89e-18,"chr12_13195874_13196977"
"chr2",120709384,120710747,1364,"*",6.35,7.22,3.82,3.4,3.37e-20,1.9e-18,"chr2_120709384_120710747"
"chr3",159105606,159106646,1041,"*",6.08,2.32,7.03,-4.71,3.42e-20,1.93e-18,"chr3_159105606_159106646"
"chr19",47398147,47399609,1463,"*",6.48,7.32,4.21,3.12,3.48e-20,1.96e-18,"chr19_47398147_47399609"
"chr15",52034939,52035496,558,"*",6.07,2.54,7.01,-4.47,3.48e-20,1.96e-18,"chr15_52034939_52035496"
"chr3",41265744,41266344,601,"*",6.13,3.12,7.04,-3.92,3.49e-20,1.96e-18,"chr3_41265744_41266344"
"chr12",124318098,124319109,1012,"*",6.61,7.43,4.52,2.91,3.52e-20,1.98e-18,"chr12_124318098_124319109"
"chr12",57751634,57752899,1266,"*",9.25,8.59,9.71,-1.12,3.56e-20,2e-18,"chr12_57751634_57752899"
"chr1",212607563,212609820,2258,"*",9.92,9.44,10.28,-0.83,3.58e-20,2.01e-18,"chr1_212607563_212609820"
"chr10",53357631,53359394,1764,"*",6.64,7.45,4.57,2.88,3.6e-20,2.02e-18,"chr10_53357631_53359394"
"chr3",165192639,165194778,2140,"*",7.02,7.77,5.42,2.35,3.68e-20,2.07e-18,"chr3_165192639_165194778"
"chr4",185932694,185933949,1256,"*",6.61,4.59,7.42,-2.83,3.71e-20,2.08e-18,"chr4_185932694_185933949"
"chr18",71303527,71305332,1806,"*",6.26,7.17,3.31,3.85,3.72e-20,2.09e-18,"chr18_71303527_71305332"
"chr3",170697421,170698481,1061,"*",6.91,7.68,5.16,2.52,3.75e-20,2.11e-18,"chr3_170697421_170698481"
"chr12",1633354,1633861,508,"*",6.13,7.06,2.82,4.24,3.76e-20,2.11e-18,"chr12_1633354_1633861"
"chr7",1576480,1577219,740,"*",6.19,7.14,2.25,4.9,3.77e-20,2.11e-18,"chr7_1576480_1577219"
"chrX",155026613,155027534,922,"*",7.97,6.94,8.56,-1.62,3.81e-20,2.13e-18,"chrX_155026613_155027534"
"chr21",21111308,21111802,495,"*",6.08,2.32,7.03,-4.7,3.81e-20,2.13e-18,"chr21_21111308_21111802"
"chr15",93202588,93203400,813,"*",6.31,7.18,3.72,3.46,3.83e-20,2.15e-18,"chr15_93202588_93203400"
"chr1",158010214,158011500,1287,"*",7.33,5.95,8.02,-2.07,3.84e-20,2.15e-18,"chr1_158010214_158011500"
"chr14",54478414,54479123,710,"*",6.2,1.56,7.18,-5.61,3.86e-20,2.16e-18,"chr14_54478414_54479123"
"chr6",130434274,130434951,678,"*",6.08,2.22,7.03,-4.82,3.86e-20,2.16e-18,"chr6_130434274_130434951"
"chr5",156870003,156870704,702,"*",6.1,2.64,7.03,-4.38,3.88e-20,2.17e-18,"chr5_156870003_156870704"
"chr6",104472477,104473536,1060,"*",6.53,7.38,4.23,3.15,3.92e-20,2.19e-18,"chr6_104472477_104473536"
"chr16",89729902,89731261,1360,"*",6.53,7.36,4.33,3.03,3.93e-20,2.2e-18,"chr16_89729902_89731261"
"chr3",33439508,33441389,1882,"*",10.43,10,10.76,-0.76,3.98e-20,2.22e-18,"chr3_33439508_33441389"
"chr4",86959521,86961145,1625,"*",7.73,8.38,6.52,1.86,4.04e-20,2.26e-18,"chr4_86959521_86961145"
"chr17",9016858,9017604,747,"*",6.71,7.52,4.71,2.82,4.04e-20,2.26e-18,"chr17_9016858_9017604"
"chr3",50817171,50818763,1593,"*",6.26,7.16,3.37,3.78,4.08e-20,2.28e-18,"chr3_50817171_50818763"
"chr13",51243385,51244327,943,"*",6.14,7.06,2.84,4.23,4.08e-20,2.28e-18,"chr13_51243385_51244327"
"chr18",57801930,57804045,2116,"*",8.03,8.61,7.03,1.58,4.09e-20,2.28e-18,"chr18_57801930_57804045"
"chr3",171088899,171090107,1209,"*",6.15,3,7.07,-4.07,4.1e-20,2.29e-18,"chr3_171088899_171090107"
"chr4",146647544,146648882,1339,"*",7.11,7.84,5.56,2.27,4.11e-20,2.29e-18,"chr4_146647544_146648882"
"chr8",38939441,38939772,332,"*",6.3,1.17,7.28,-6.11,4.13e-20,2.3e-18,"chr8_38939441_38939772"
"chr22",29700867,29703993,3127,"*",7.81,8.42,6.71,1.72,4.15e-20,2.31e-18,"chr22_29700867_29703993"
"chr1",19989552,19991127,1576,"*",6.39,7.25,3.98,3.26,4.16e-20,2.32e-18,"chr1_19989552_19991127"
"chr1",19260182,19263105,2924,"*",7.19,7.9,5.71,2.2,4.19e-20,2.33e-18,"chr1_19260182_19263105"
"chr11",67277053,67277972,920,"*",6.64,7.46,4.58,2.87,4.23e-20,2.36e-18,"chr11_67277053_67277972"
"chr8",30082054,30083522,1469,"*",9.34,8.69,9.78,-1.09,4.31e-20,2.4e-18,"chr8_30082054_30083522"
"chr3",100709075,100710863,1789,"*",9.17,8.54,9.61,-1.07,4.31e-20,2.4e-18,"chr3_100709075_100710863"
"chr17",78883178,78884538,1361,"*",8.39,7.55,8.92,-1.37,4.35e-20,2.42e-18,"chr17_78883178_78884538"
"chr21",46023414,46024143,730,"*",6.15,3.05,7.06,-4.01,4.35e-20,2.42e-18,"chr21_46023414_46024143"
"chr1",23215730,23218290,2561,"*",7.9,8.5,6.85,1.65,4.45e-20,2.47e-18,"chr1_23215730_23218290"
"chr11",19907885,19908520,636,"*",6.11,2.34,7.06,-4.72,4.52e-20,2.51e-18,"chr11_19907885_19908520"
"chr6",30880701,30881400,700,"*",7.11,7.87,5.42,2.45,4.53e-20,2.51e-18,"chr6_30880701_30881400"
"chr19",12884966,12886370,1405,"*",7.79,8.43,6.63,1.79,4.53e-20,2.51e-18,"chr19_12884966_12886370"
"chr8",67719765,67721566,1802,"*",6.92,7.7,5.12,2.58,4.56e-20,2.53e-18,"chr8_67719765_67721566"
"chr6",148064449,148065210,762,"*",6.26,3.57,7.15,-3.58,4.61e-20,2.56e-18,"chr6_148064449_148065210"
"chr1",30887564,30888988,1425,"*",7.54,6.29,8.19,-1.9,4.64e-20,2.57e-18,"chr1_30887564_30888988"
"chr7",101664252,101665548,1297,"*",6.71,7.51,4.78,2.73,4.66e-20,2.58e-18,"chr7_101664252_101665548"
"chr5",170597109,170597757,649,"*",6.3,3.53,7.19,-3.66,4.74e-20,2.62e-18,"chr5_170597109_170597757"
"chr3",13301100,13302382,1283,"*",7.85,8.46,6.75,1.71,4.75e-20,2.63e-18,"chr3_13301100_13302382"
"chr8",127822629,127824142,1514,"*",6.61,7.43,4.58,2.85,4.75e-20,2.63e-18,"chr8_127822629_127824142"
"chr2",235940050,235940830,781,"*",6.22,3.41,7.11,-3.7,4.79e-20,2.65e-18,"chr2_235940050_235940830"
"chr11",27626455,27627734,1280,"*",6.51,7.49,1.18,6.31,4.82e-20,2.67e-18,"chr11_27626455_27627734"
"chr10",44809422,44810181,760,"*",6.2,7.13,2.71,4.42,4.83e-20,2.67e-18,"chr10_44809422_44810181"
"chr3",181899639,181900338,700,"*",6.3,1.35,7.28,-5.93,4.94e-20,2.73e-18,"chr3_181899639_181900338"
"chr11",19252820,19254164,1345,"*",6.06,2.45,7,-4.55,5.03e-20,2.78e-18,"chr11_19252820_19254164"
"chr2",176097125,176098859,1735,"*",8.18,8.76,7.17,1.59,5.05e-20,2.79e-18,"chr2_176097125_176098859"
"chr6",28980773,28982871,2099,"*",8.42,7.59,8.94,-1.36,5.07e-20,2.8e-18,"chr6_28980773_28982871"
"chr6",4253214,4254208,995,"*",6.13,3.12,7.04,-3.91,5.1e-20,2.82e-18,"chr6_4253214_4254208"
"chr2",28356088,28357205,1118,"*",7.57,6.36,8.22,-1.86,5.15e-20,2.84e-18,"chr2_28356088_28357205"
"chr6",21459295,21460273,979,"*",6.07,1.98,7.03,-5.05,5.16e-20,2.85e-18,"chr6_21459295_21460273"
"chr11",19816966,19818286,1321,"*",6.14,7.08,2.37,4.71,5.18e-20,2.86e-18,"chr11_19816966_19818286"
"chr10",71631321,71632069,749,"*",6.51,7.38,4.01,3.37,5.2e-20,2.87e-18,"chr10_71631321_71632069"
"chr11",94034085,94034970,886,"*",6.2,3.35,7.1,-3.75,5.22e-20,2.88e-18,"chr11_94034085_94034970"
"chr4",168769091,168770087,997,"*",6.14,2.86,7.06,-4.2,5.24e-20,2.89e-18,"chr4_168769091_168770087"
"chr18",63161570,63162407,838,"*",6.07,1.98,7.03,-5.05,5.27e-20,2.9e-18,"chr18_63161570_63162407"
"chr17",10183829,10184959,1131,"*",6.83,5.03,7.61,-2.58,5.28e-20,2.91e-18,"chr17_10183829_10184959"
"chr13",79678024,79678836,813,"*",6.07,2.46,7.01,-4.55,5.31e-20,2.93e-18,"chr13_79678024_79678836"
"chr4",156762797,156763258,462,"*",6.07,1.98,7.03,-5.05,5.35e-20,2.94e-18,"chr4_156762797_156763258"
"chr22",27912952,27914011,1060,"*",6.1,1.87,7.06,-5.19,5.36e-20,2.95e-18,"chr22_27912952_27914011"
"chr13",46109440,46110019,580,"*",6.39,4,7.24,-3.25,5.42e-20,2.98e-18,"chr13_46109440_46110019"
"chr7",136033254,136034508,1255,"*",6.53,4.33,7.36,-3.03,5.44e-20,2.99e-18,"chr7_136033254_136034508"
"chr8",98362651,98363321,671,"*",6.06,2.59,7,-4.41,5.46e-20,3e-18,"chr8_98362651_98363321"
"chr22",35620673,35621291,619,"*",6.63,4.64,7.43,-2.8,5.47e-20,3e-18,"chr22_35620673_35621291"
"chr10",101843288,101844248,961,"*",7.28,7.99,5.85,2.14,5.47e-20,3.01e-18,"chr10_101843288_101844248"
"chr15",90059408,90060218,811,"*",6.87,7.64,5.09,2.55,5.48e-20,3.01e-18,"chr15_90059408_90060218"
"chr9",136482458,136484347,1890,"*",9.33,8.75,9.75,-1,5.51e-20,3.03e-18,"chr9_136482458_136484347"
"chr19",49675829,49678189,2361,"*",10.54,10.12,10.86,-0.74,5.68e-20,3.12e-18,"chr19_49675829_49678189"
"chr4",40576749,40578035,1287,"*",7.37,5.97,8.07,-2.1,5.72e-20,3.14e-18,"chr4_40576749_40578035"
"chr9",34197819,34198957,1139,"*",6.43,7.28,4.08,3.2,5.72e-20,3.14e-18,"chr9_34197819_34198957"
"chr3",59817562,59818666,1105,"*",6.46,4.21,7.29,-3.08,5.81e-20,3.19e-18,"chr3_59817562_59818666"
"chr4",186687920,186688838,919,"*",6.18,7.08,3.28,3.81,5.94e-20,3.25e-18,"chr4_186687920_186688838"
"chr6",25476955,25477617,663,"*",6.04,2.31,6.99,-4.68,5.94e-20,3.25e-18,"chr6_25476955_25477617"
"chr4",142743114,142743893,780,"*",6.14,1.56,7.11,-5.55,5.96e-20,3.26e-18,"chr4_142743114_142743893"
"chr6",116945505,116946356,852,"*",6.04,2.41,6.98,-4.58,5.99e-20,3.28e-18,"chr6_116945505_116946356"
"chr9",128628011,128629156,1146,"*",6.91,7.67,5.23,2.44,6e-20,3.28e-18,"chr9_128628011_128629156"
"chr6",98137236,98137781,546,"*",6.48,7.31,4.24,3.07,6e-20,3.28e-18,"chr6_98137236_98137781"
"chr16",2769740,2771847,2108,"*",7.37,8.06,5.97,2.09,6.06e-20,3.32e-18,"chr16_2769740_2771847"
"chr6",167227734,167228622,889,"*",6.46,7.32,3.99,3.34,6.09e-20,3.33e-18,"chr6_167227734_167228622"
"chr2",38542228,38543663,1436,"*",7.82,6.72,8.43,-1.71,6.17e-20,3.37e-18,"chr2_38542228_38543663"
"chr5",40824837,40826048,1212,"*",6.69,7.53,4.46,3.07,6.2e-20,3.39e-18,"chr5_40824837_40826048"
"chr19",45455550,45456494,945,"*",8.57,7.66,9.13,-1.47,6.25e-20,3.42e-18,"chr19_45455550_45456494"
"chr4",102826842,102828745,1904,"*",10.5,10.08,10.83,-0.75,6.26e-20,3.42e-18,"chr4_102826842_102828745"
"chr11",12158945,12160010,1066,"*",6.87,5.12,7.64,-2.52,6.31e-20,3.45e-18,"chr11_12158945_12160010"
"chr13",98972424,98973383,960,"*",6.71,4.73,7.51,-2.78,6.34e-20,3.46e-18,"chr13_98972424_98973383"
"chr3",65596665,65598426,1762,"*",8.35,8.88,7.47,1.41,6.4e-20,3.49e-18,"chr3_65596665_65598426"
"chr4",69467572,69468354,783,"*",6.12,7.07,2.13,4.95,6.41e-20,3.49e-18,"chr4_69467572_69468354"
"chr12",130315598,130316740,1143,"*",6.22,3.47,7.11,-3.64,6.44e-20,3.51e-18,"chr12_130315598_130316740"
"chr17",62761636,62762577,942,"*",6.29,7.17,3.64,3.53,6.47e-20,3.53e-18,"chr17_62761636_62762577"
"chr17",17514798,17515652,855,"*",6.8,7.61,4.82,2.79,6.59e-20,3.59e-18,"chr17_17514798_17515652"
"chr1",4101082,4102226,1145,"*",6.8,4.81,7.61,-2.79,6.71e-20,3.65e-18,"chr1_4101082_4102226"
"chr1",200669348,200670574,1227,"*",9.58,9.02,9.98,-0.96,6.76e-20,3.68e-18,"chr1_200669348_200670574"
"chr1",74431520,74432335,816,"*",6.28,1.35,7.26,-5.91,6.76e-20,3.68e-18,"chr1_74431520_74432335"
"chr11",44559259,44559906,648,"*",6.39,7.25,3.94,3.31,6.77e-20,3.68e-18,"chr11_44559259_44559906"
"chr3",51801752,51802721,970,"*",6.48,7.33,4.12,3.21,6.78e-20,3.69e-18,"chr3_51801752_51802721"
"chr1",182699351,182700606,1256,"*",7.19,7.9,5.73,2.17,6.86e-20,3.73e-18,"chr1_182699351_182700606"
"chr18",6740916,6741783,868,"*",6.14,3.13,7.04,-3.92,6.86e-20,3.73e-18,"chr18_6740916_6741783"
"chr6",40334250,40335141,892,"*",6.32,7.19,3.81,3.37,6.9e-20,3.75e-18,"chr6_40334250_40335141"
"chr10",6164480,6165551,1072,"*",6.85,5.08,7.62,-2.54,6.9e-20,3.75e-18,"chr10_6164480_6165551"
"chr1",59730812,59732192,1381,"*",6.73,4.88,7.51,-2.63,6.98e-20,3.79e-18,"chr1_59730812_59732192"
"chr4",66765919,66767219,1301,"*",6.1,7.04,2.5,4.54,7.01e-20,3.81e-18,"chr4_66765919_66767219"
"chr2",216506535,216508465,1931,"*",7.15,7.9,5.52,2.38,7.06e-20,3.83e-18,"chr2_216506535_216508465"
"chr14",54186645,54187982,1338,"*",7.11,5.58,7.84,-2.26,7.07e-20,3.83e-18,"chr14_54186645_54187982"
"chr16",16021805,16022528,724,"*",7.92,6.83,8.53,-1.7,7.09e-20,3.84e-18,"chr16_16021805_16022528"
"chr6",6694291,6695777,1487,"*",6.51,7.35,4.27,3.07,7.11e-20,3.85e-18,"chr6_6694291_6695777"
"chr8",121802859,121803993,1135,"*",7.1,5.58,7.82,-2.24,7.16e-20,3.88e-18,"chr8_121802859_121803993"
"chr12",132581589,132583958,2370,"*",7.38,8.07,5.98,2.1,7.26e-20,3.94e-18,"chr12_132581589_132583958"
"chr10",113557928,113559150,1223,"*",6.55,7.38,4.36,3.02,7.29e-20,3.95e-18,"chr10_113557928_113559150"
"chr14",71070354,71071904,1551,"*",6.15,1.7,7.11,-5.41,7.34e-20,3.98e-18,"chr14_71070354_71071904"
"chr5",178555481,178556347,867,"*",6.14,7.08,2.55,4.53,7.38e-20,3.99e-18,"chr5_178555481_178556347"
"chr3",105414535,105416329,1795,"*",6.16,3.15,7.06,-3.91,7.42e-20,4.01e-18,"chr3_105414535_105416329"
"chr12",14257560,14258670,1111,"*",9.04,8.39,9.49,-1.1,7.44e-20,4.03e-18,"chr12_14257560_14258670"
"chr14",58625105,58626005,901,"*",6.17,7.13,1.96,5.17,7.61e-20,4.12e-18,"chr14_58625105_58626005"
