seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	PeakID	spearman
7	2492064	2492463	400	*	Intron (ENSGALT00000004407/ENSGALG00000002789, intron 1 of 11)	7	2471804	2577360	105557	1	ENSGALG00000002789	ENSGALT00000004407	20260	424001	MAP2	microtubule associated protein 2	7-2492064-2492463	0.5336813681368137
4	47778971	47779370	400	*	Distal Intergenic	4	47741657	47765921	24265	1	ENSGALG00000050254	ENSGALT00000093960	37314	NA	NA	NA	4-47778971-47779370	0.5327332733273328
10	3225553	3225952	400	*	5' UTR	10	3212741	3290778	78038	1	ENSGALG00000002708	ENSGALT00000004272	12812	415344	LINGO1	leucine rich repeat and Ig domain containing 1	10-3225553-3225952	0.5322772277227723
2	119284511	119284910	400	*	Intron (ENSGALT00000102486/ENSGALG00000051780, intron 1 of 2)	2	119293610	119306556	12947	1	ENSGALG00000038580	ENSGALT00000080876	-8700	NA	NA	NA	2-119284511-119284910	0.5322052205220522
5	54825315	54825714	400	*	Intron (ENSGALT00000096579/ENSGALG00000012005, intron 18 of 26)	5	54816596	54847803	31208	2	ENSGALG00000012005	ENSGALT00000096579	22089	423529	LRRC9	leucine rich repeat containing 9	5-54825315-54825714	0.5315811581158116
7	27571802	27572201	400	*	Intron (ENSGALT00000019179/ENSGALG00000011744, intron 2 of 59)	7	27649192	27651213	2022	2	ENSGALG00000047116	ENSGALT00000105679	79012	NA	NA	NA	7-27571802-27572201	0.5314371437143715
2	24440824	24441223	400	*	Intron (ENSGALT00000101517/ENSGALG00000050130, intron 1 of 2)	2	24442691	24445174	2484	1	ENSGALG00000023195	ENSGALT00000102858	-1468	772070	DLX6	distal-less homeobox 6	2-24440824-24441223	0.531005100510051
9	4924066	4924465	400	*	Promoter	9	4921468	4924316	2849	2	ENSGALG00000006361	ENSGALT00000010282	0	429131	NEU4	sialidase 4	9-4924066-4924465	0.5305250525052506
12	13725454	13725853	400	*	Promoter	12	13553845	13726591	172747	2	ENSGALG00000007268	ENSGALT00000011770	738	416075	CADPS	calcium dependent secretion activator	12-13725454-13725853	0.5295769576957696
Z	50341671	50342070	400	*	Promoter	34	50341879	50367907	26029	1	ENSGALG00000026768	ENSGALT00000044226	0	769132	SLCO4C1	solute carrier organic anion transporter family member 4C1	Z-50341671-50342070	0.5278458708211552
12	19527405	19527804	400	*	Distal Intergenic	12	19492530	19498091	5562	1	ENSGALG00000054845	ENSGALT00000099238	34875	107054400	LOC107054400	uncharacterized LOC107054400	12-19527405-19527804	0.5265526552655266
4	48049066	48049465	400	*	Intron (ENSGALT00000018468/ENSGALG00000011319, intron 1 of 23)	4	47983446	48374220	390775	1	ENSGALG00000011319	ENSGALT00000081609	65620	422616	ADGRL3	adhesion G protein-coupled receptor L3	4-48049066-48049465	0.5262766276627663
2	113236950	113237349	400	*	Intron (ENSGALT00000074134/ENSGALG00000043172, intron 3 of 5)	2	113184668	113281852	97185	1	ENSGALG00000043172	ENSGALT00000074134	52282	421141	CLVS1	clavesin 1	2-113236950-113237349	0.5258685868586859
2	75768233	75768632	400	*	Promoter	2	75767746	75798868	31123	1	ENSGALG00000042584	ENSGALT00000079323	487	420914	MARCH11	membrane associated ring-CH-type finger 11	2-75768233-75768632	0.5256405640564057
7	28553048	28553447	400	*	Distal Intergenic	7	28518095	28521131	3037	1	ENSGALG00000042389	ENSGALT00000050873	34953	771008	EN1	engrailed homeobox 1	7-28553048-28553447	0.525004500450045
1	194687082	194687481	400	*	Distal Intergenic	1	194696838	194697819	982	2	ENSGALG00000049424	ENSGALT00000104001	10338	NA	NA	NA	1-194687082-194687481	0.5247284728472847
8	6083804	6084203	400	*	Distal Intergenic	8	6060809	6067736	6928	2	ENSGALG00000049588	ENSGALT00000094438	-16068	770891	ZNF648	zinc finger protein 648	8-6083804-6084203	0.5241884188418842
6	12495112	12495511	400	*	Intron (ENSGALT00000033690/ENSGALG00000004569, intron 3 of 16)	6	12506250	12513523	7274	1	ENSGALG00000049446	ENSGALT00000103790	-10739	423717	SLC29A3	solute carrier family 29 member 3	6-12495112-12495511	0.523960396039604
8	6190690	6191089	400	*	Promoter	8	6189807	6203800	13994	1	ENSGALG00000003880	ENSGALT00000006170	883	424413	STX10	syntaxin 10	8-6190690-6191089	0.5184278427842784
27	3816873	3817272	400	*	Promoter	27	3817962	3870070	52109	1	ENSGALG00000000674	ENSGALT00000000956	-690	419963	MYO1D	myosin ID	27-3816873-3817272	0.517887788778878
1	98610457	98610856	400	*	Intron (ENSGALT00000055391/ENSGALG00000015519, intron 1 of 21)	1	98602562	98602717	156	2	ENSGALG00000027990	ENSGALT00000043257	-7740	NA	NA	NA	1-98610457-98610856	0.5163516351635163
1	98615209	98615608	400	*	Intron (ENSGALT00000055391/ENSGALG00000015519, intron 1 of 21)	1	98602562	98602717	156	2	ENSGALG00000027990	ENSGALT00000043257	-12492	NA	NA	NA	1-98615209-98615608	0.5163516351635163
1	98619575	98619974	400	*	Intron (ENSGALT00000055391/ENSGALG00000015519, intron 1 of 21)	1	98602562	98602717	156	2	ENSGALG00000027990	ENSGALT00000043257	-16858	NA	NA	NA	1-98619575-98619974	0.5163516351635163
1	98621654	98622053	400	*	Intron (ENSGALT00000055391/ENSGALG00000015519, intron 1 of 21)	1	98602562	98602717	156	2	ENSGALG00000027990	ENSGALT00000043257	-18937	NA	NA	NA	1-98621654-98622053	0.5163516351635163
1	98890646	98891045	400	*	Exon (ENSGALT00000099724/ENSGALG00000054478, exon 3 of 3)	1	98890255	98906922	16668	2	ENSGALG00000054478	ENSGALT00000099724	15877	NA	NA	NA	1-98890646-98891045	0.5163516351635163
1	98919796	98920195	400	*	Distal Intergenic	1	98904261	98907038	2778	2	ENSGALG00000054478	ENSGALT00000104033	-12758	NA	NA	NA	1-98919796-98920195	0.5163516351635163
8	6180601	6181000	400	*	Downstream (1-2kb)	8	6182039	6182746	708	2	ENSGALG00000023725	ENSGALT00000039676	1746	101750986	IER5	immediate early response 5	8-6180601-6181000	0.5158715871587158
3	36233588	36233987	400	*	Distal Intergenic	3	36252106	36294690	42585	1	ENSGALG00000055021	ENSGALT00000091095	-18119	421507	GREM2	gremlin 2, DAN family BMP antagonist	3-36233588-36233987	0.5157635763576358
27	7429394	7429793	400	*	Downstream (2-3kb)	27	7422082	7426747	4666	2	ENSGALG00000034054	ENSGALT00000070986	-2647	420039	LOC420039	keratin, type I cytoskeletal 42-like	27-7429394-7429793	0.5156795679567957
27	7430071	7430470	400	*	Downstream (1-2kb)	27	7431893	7433484	1592	2	ENSGALG00000040050	ENSGALT00000076314	3014	NA	NA	NA	27-7430071-7430470	0.5156795679567957
27	7442707	7443106	400	*	Promoter	27	7438735	7442565	3831	2	ENSGALG00000003690	ENSGALT00000077742	-142	408039	KRT14	keratin 14	27-7442707-7443106	0.5156795679567957
27	7453835	7454234	400	*	Distal Intergenic	27	7456332	7462727	6396	1	ENSGALG00000028517	ENSGALT00000067072	-2098	420037	EIF1	eukaryotic translation initiation factor 1	27-7453835-7454234	0.5156795679567957
27	7463651	7464050	400	*	Downstream (2-3kb)	27	7465724	7466372	649	1	ENSGALG00000027219	ENSGALT00000043859	-1674	396365	LOC396365	preprogastrin	27-7463651-7464050	0.5156795679567957
10	3222036	3222435	400	*	Intron (ENSGALT00000004272/ENSGALG00000002708, intron 1 of 3)	10	3212741	3290778	78038	1	ENSGALG00000002708	ENSGALT00000004272	9295	415344	LINGO1	leucine rich repeat and Ig domain containing 1	10-3222036-3222435	0.5154155415541555
Z	23283723	23284122	400	*	5' UTR	34	23210259	23289222	78964	2	ENSGALG00000004339	ENSGALT00000038586	5100	427645	PDE8B	phosphodiesterase 8B	Z-23283723-23284122	0.5154155415541555
1	48749460	48749859	400	*	Distal Intergenic	1	48759385	48765554	6170	2	ENSGALG00000047855	ENSGALT00000103834	15695	NA	NA	NA	1-48749460-48749859	0.5147434743474347
2	63308867	63309266	400	*	Promoter	2	63304452	63308483	4032	2	ENSGALG00000046682	ENSGALT00000105689	-384	NA	NA	NA	2-63308867-63309266	0.5145034503450345
2	63309366	63309765	400	*	Promoter	2	63304452	63308483	4032	2	ENSGALG00000046682	ENSGALT00000105689	-883	NA	NA	NA	2-63309366-63309765	0.5145034503450345
2	63311704	63312103	400	*	Distal Intergenic	2	63304452	63308483	4032	2	ENSGALG00000046682	ENSGALT00000105689	-3221	NA	NA	NA	2-63311704-63312103	0.5145034503450345
2	63323799	63324533	735	*	Distal Intergenic	2	63334682	63342074	7393	1	ENSGALG00000048995	ENSGALT00000101537	-10149	NA	NA	NA	2-63323799-63324533	0.5145034503450345
8	2674501	2674900	400	*	Intron (ENSGALT00000003480/ENSGALG00000002223, intron 3 of 4)	8	2669865	2679771	9907	2	ENSGALG00000002223	ENSGALT00000003480	4871	396397	LHX9	LIM homeobox 9	8-2674501-2674900	0.5134953495349535
13	17361334	17361733	400	*	Promoter	13	17350296	17362470	12175	2	ENSGALG00000044678	ENSGALT00000089187	737	771537	MEIKIN	meiotic kinetochore factor	13-17361334-17361733	0.5126672667266726
3	108230784	108231183	400	*	Intron (ENSGALT00000026916/ENSGALG00000016680, intron 3 of 6)	3	108216114	108221322	5209	1	ENSGALG00000047589	ENSGALT00000090490	14670	NA	NA	NA	3-108230784-108231183	0.5115751575157516
4	86077993	86078772	780	*	Promoter	4	86075690	86078546	2857	2	ENSGALG00000037457	ENSGALT00000052293	0	428801	FOXI3	forkhead box I3	4-86077993-86078772	0.5073147314731473
8	2774272	2774671	400	*	Intron (ENSGALT00000094559/ENSGALG00000002246, intron 4 of 22)	8	2753168	2859120	105953	1	ENSGALG00000002246	ENSGALT00000003516	21104	424351	DENND1B	DENN domain containing 1B	8-2774272-2774671	0.5068946894689469
9	12035819	12036218	400	*	Distal Intergenic	9	12056956	12064322	7367	2	ENSGALG00000006810	ENSGALT00000011013	28104	424885	ZIC4	Zic family member 4	9-12035819-12036218	0.5068826882688269
13	1836591	1836990	400	*	Intron (ENSGALT00000074360/ENSGALG00000030836, intron 1 of 15)	13	1823948	1896054	72107	1	ENSGALG00000030836	ENSGALT00000074360	12643	427605	PSD2	pleckstrin and Sec7 domain containing 2	13-1836591-1836990	0.5055145514551456
3	36221870	36222269	400	*	Intron (ENSGALT00000051889/ENSGALG00000039772, intron 16 of 16)	3	36252106	36294690	42585	1	ENSGALG00000055021	ENSGALT00000091095	-29837	421507	GREM2	gremlin 2, DAN family BMP antagonist	3-36221870-36222269	0.5055145514551456
5	55581415	55581814	400	*	Promoter	5	55581694	55687758	106065	1	ENSGALG00000012094	ENSGALT00000019757	0	776258	SLC35F4	solute carrier family 35 member F4	5-55581415-55581814	0.5054905490549055
17	9617282	9617681	400	*	Distal Intergenic	17	9627008	9673191	46184	1	ENSGALG00000001118	ENSGALT00000001687	-9327	417101	NEK6	NIMA related kinase 6	17-9617282-9617681	0.5054545454545455
2	119294275	119294674	400	*	Promoter	2	119267567	119295147	27581	2	ENSGALG00000051780	ENSGALT00000102486	473	NA	NA	NA	2-119294275-119294674	0.5052145214521453
27	3829541	3829940	400	*	Intron (ENSGALT00000106841/ENSGALG00000032658, intron 22 of 22)	27	3832806	3888947	56142	1	ENSGALG00000000674	ENSGALT00000104019	-2866	419963	MYO1D	myosin ID	27-3829541-3829940	0.5046144614461446
1	145560073	145560472	400	*	Intron (ENSGALT00000027260/ENSGALG00000016872, intron 14 of 23)	1	145425342	145689398	264057	2	ENSGALG00000016872	ENSGALT00000095138	128926	418774	PCCA	propionyl-CoA carboxylase alpha subunit	1-145560073-145560472	0.5034983498349835
13	17413167	17413566	400	*	Distal Intergenic	13	17414871	17416684	1814	1	ENSGALG00000006653	ENSGALT00000010762	-1305	416325	CSF2	colony stimulating factor 2	13-17413167-17413566	0.5017581758175818
17	6892632	6893031	400	*	Downstream (<1kb)	17	6883357	6889065	5709	1	ENSGALG00000043217	ENSGALT00000074298	9275	429598	BARHL1	BarH like homeobox 1	17-6892632-6893031	0.5017221722172217
27	7455045	7455444	400	*	Promoter	27	7456332	7462727	6396	1	ENSGALG00000028517	ENSGALT00000067072	-888	420037	EIF1	eukaryotic translation initiation factor 1	27-7455045-7455444	0.5008340834083408
5	24917663	24918062	400	*	Intron (ENSGALT00000059338/ENSGALG00000008603, intron 1 of 5)	5	24896103	24930838	34736	1	ENSGALG00000008603	ENSGALT00000014009	21560	395694	ITPKA	inositol-trisphosphate 3-kinase A	5-24917663-24918062	0.4998859885988599
2	113162277	113162676	400	*	Distal Intergenic	2	113184668	113281852	97185	1	ENSGALG00000043172	ENSGALT00000074134	-21992	421141	CLVS1	clavesin 1	2-113162277-113162676	0.49980198019801986
6	23664861	23665260	400	*	Distal Intergenic	6	23669486	23675847	6362	1	ENSGALG00000007706	ENSGALT00000033214	-4226	396313	FGF8	fibroblast growth factor 8	6-23664861-23665260	0.4996939693969397
Z	50520669	50521068	400	*	Distal Intergenic	34	50399892	50404274	4383	2	ENSGALG00000049495	ENSGALT00000097152	-116395	NA	NA	NA	Z-50520669-50521068	0.498778013103845
5	5386479	5386878	400	*	Intron (ENSGALT00000092474/ENSGALG00000012127, intron 9 of 9)	5	5444151	5457969	13819	2	ENSGALG00000012123	ENSGALT00000019805	71091	395943	PAX6	paired box 6	5-5386479-5386878	0.49797779777977796
1	98515019	98515418	400	*	Intron (ENSGALT00000025020/ENSGALG00000015519, intron 1 of 26)	1	98288159	98525744	237586	2	ENSGALG00000015519	ENSGALT00000025020	10326	395291	ROBO2	roundabout guidance receptor 2	1-98515019-98515418	0.4977497749774978
27	6703200	6703599	400	*	Intron (ENSGALT00000095764/ENSGALG00000032628, intron 3 of 19)	27	6684289	6711662	27374	2	ENSGALG00000032628	ENSGALT00000104467	8063	426281	SRCIN1	SRC kinase signaling inhibitor 1	27-6703200-6703599	0.49762976297629763
8	15069465	15069864	400	*	Distal Intergenic	8	15039290	15054926	15637	1	ENSGALG00000034253	ENSGALT00000102242	30175	424510	ZNF644	zinc finger protein 644	8-15069465-15069864	0.49671465176202856
8	15081560	15081959	400	*	Distal Intergenic	8	15109602	15112455	2854	1	ENSGALG00000040069	ENSGALT00000060359	-27643	107053959	BARHL2	BarH like homeobox 2	8-15081560-15081959	0.4966816681668167
8	15187908	15188307	400	*	Distal Intergenic	8	15211727	15215632	3906	2	ENSGALG00000051232	ENSGALT00000093534	27325	NA	NA	NA	8-15187908-15188307	0.4966816681668167
2	148524476	148524875	400	*	Distal Intergenic	2	148431659	148455296	23638	1	ENSGALG00000034337	ENSGALT00000063538	92817	420299	RHPN1	rhophilin Rho GTPase binding protein 1	2-148524476-148524875	0.4946774677467747
3	68367024	68367423	400	*	Intron (ENSGALT00000024824/ENSGALG00000015388, intron 2 of 5)	3	68350477	68372499	22023	2	ENSGALG00000015388	ENSGALT00000024824	5076	445340	PRDM1	PR/SET domain 1	3-68367024-68367423	0.49401740174017406
3	54795941	54796340	400	*	Distal Intergenic	3	54793588	54794409	822	1	ENSGALG00000013862	ENSGALT00000022484	2353	NA	NA	NA	3-54795941-54796340	0.4926852685268527
11	17698429	17698828	400	*	Intron (ENSGALT00000053222/ENSGALG00000041408, intron 1 of 1)	11	17697775	17723497	25723	2	ENSGALG00000041408	ENSGALT00000053222	24669	NA	NA	NA	11-17698429-17698828	0.4917491749174918
11	17625634	17626033	400	*	Distal Intergenic	11	17628632	17630531	1900	1	ENSGALG00000052628	ENSGALT00000096812	-2599	NA	NA	NA	11-17625634-17626033	0.4861926192619262
11	18814652	18815051	400	*	Promoter	11	18813764	18819623	5860	1	ENSGALG00000000521	ENSGALT00000072782	888	415855	SPIRE2	spire-type actin nucleation factor 2	11-18814652-18815051	0.48582058205820583
17	6262659	6263058	400	*	Promoter	17	6263125	6267630	4506	1	ENSGALG00000040373	ENSGALT00000085922	-67	417182	EXOSC2	exosome component 2	17-6262659-6263058	0.4853405340534053
6	12215229	12215628	400	*	Promoter	6	12212304	12215247	2944	2	ENSGALG00000033807	ENSGALT00000060033	0	769373	TYSND1	trypsin domain containing 1	6-12215229-12215628	0.48476447644764475
5	5350877	5351276	400	*	Intron (ENSGALT00000105660/ENSGALG00000012127, intron 7 of 7)	5	5271992	5304228	32237	2	ENSGALG00000012128	ENSGALT00000031814	-46649	771365	IMMP1L	inner mitochondrial membrane peptidase subunit 1	5-5350877-5351276	0.4845844584458446
4	11113343	11113742	400	*	Distal Intergenic	4	11085059	11086604	1546	1	ENSGALG00000034567	ENSGALT00000061255	28284	395521	POU4F3	POU class 4 homeobox 3	4-11113343-11113742	0.483133024593369
6	36219869	36220268	400	*	Promoter	6	36216495	36218976	2482	2	ENSGALG00000010500	ENSGALT00000102861	-893	395591	NKX6-2	NK6 homeobox 2	6-36219869-36220268	0.48307230723072314
8	7112308	7112707	400	*	Promoter	8	7112556	7151143	38588	1	ENSGALG00000004472	ENSGALT00000007121	0	429070	ASTN1	astrotactin 1	8-7112308-7112707	0.4830243024302431
3	36555699	36556098	400	*	Intron (ENSGALT00000017530/ENSGALG00000010778, intron 3 of 3)	3	36456977	36461708	4732	2	ENSGALG00000049522	ENSGALT00000098417	-93991	NA	NA	NA	3-36555699-36556098	0.48271227122712274
5	9689688	9690087	400	*	Intron (ENSGALT00000065916/ENSGALG00000005840, intron 1 of 22)	5	9684278	9737308	53031	1	ENSGALG00000005840	ENSGALT00000009381	5410	423048	DENND5A	DENN domain containing 5A	5-9689688-9690087	0.481980198019802
2	148518274	148518673	400	*	Distal Intergenic	2	148431659	148455296	23638	1	ENSGALG00000034337	ENSGALT00000063538	86615	420299	RHPN1	rhophilin Rho GTPase binding protein 1	2-148518274-148518673	0.4815721572157216
2	113156551	113156950	400	*	Distal Intergenic	2	113184668	113281852	97185	1	ENSGALG00000043172	ENSGALT00000074134	-27718	421141	CLVS1	clavesin 1	2-113156551-113156950	0.4806480648064807
2	112469602	112470001	400	*	Intron (ENSGALT00000095355/ENSGALG00000051681, intron 4 of 4)	2	112439468	112448685	9218	1	ENSGALG00000051681	ENSGALT00000093861	30134	NA	NA	NA	2-112469602-112470001	0.4806120612061206
2	112528806	112529205	400	*	Distal Intergenic	2	112590227	112602104	11878	2	ENSGALG00000052046	ENSGALT00000107016	72899	NA	NA	NA	2-112528806-112529205	0.4806120612061206
2	113105648	113106047	400	*	Distal Intergenic	2	113031958	113039533	7576	1	ENSGALG00000051348	ENSGALT00000095272	73690	NA	NA	NA	2-113105648-113106047	0.4802280228022802
6	12506052	12506451	400	*	Promoter	6	12506250	12513523	7274	1	ENSGALG00000049446	ENSGALT00000103790	0	423717	SLC29A3	solute carrier family 29 member 3	6-12506052-12506451	0.47903990399039903
5	9683963	9684362	400	*	Promoter	5	9684278	9737308	53031	1	ENSGALG00000005840	ENSGALT00000009381	0	423048	DENND5A	DENN domain containing 5A	5-9683963-9684362	0.479015901590159
27	3753435	3754047	613	*	Promoter	27	3752626	3757369	4744	1	ENSGALG00000041926	ENSGALT00000070961	809	NA	NA	NA	27-3753435-3754047	0.47861986198619866
20	8683911	8684310	400	*	Promoter	20	8547949	8683946	135998	2	ENSGALG00000046924	ENSGALT00000093060	0	NA	NA	NA	20-8683911-8684310	0.4784278427842784
11	17660937	17661858	922	*	Distal Intergenic	11	17637205	17650300	13096	2	ENSGALG00000031896	ENSGALT00000078489	-10637	426226	GSE1	Gse1 coiled-coil protein	11-17660937-17661858	0.4784278427842784
7	3390344	3390743	400	*	Intron (ENSGALT00000039962/ENSGALG00000003126, intron 2 of 26)	7	3088002	3395674	307673	2	ENSGALG00000003126	ENSGALT00000063298	4931	395671	ERBB4	erb-b2 receptor tyrosine kinase 4	7-3390344-3390743	0.477959795979598
9	15771643	15772042	400	*	Promoter	9	15771814	15771904	91	2	ENSGALG00000033604	ENSGALT00000067009	0	100315893	MIR1755	microRNA 1755	9-15771643-15772042	0.4778997899789979
9	15777662	15778061	400	*	Intron (ENSGALT00000050326/ENSGALG00000007919, intron 6 of 7)	9	15771814	15771904	91	2	ENSGALG00000033604	ENSGALT00000067009	-5758	100315893	MIR1755	microRNA 1755	9-15777662-15778061	0.47781578157815785
3	25975214	25975613	400	*	Distal Intergenic	3	26002837	26005896	3060	2	ENSGALG00000023303	ENSGALT00000038337	30283	724086	SIX2	SIX homeobox 2	3-25975214-25975613	0.4774677467746775
1	145716005	145716404	400	*	Downstream (1-2kb)	1	145718083	145721881	3799	2	ENSGALG00000041083	ENSGALT00000078048	5477	428021	ZIC2	Zic family member 2	1-145716005-145716404	0.47740774077407744
8	7245282	7245681	400	*	Distal Intergenic	8	7250615	7355491	104877	1	ENSGALG00000004500	ENSGALT00000007170	-4934	429072	RFWD2	ring finger and WD repeat domain 2	8-7245282-7245681	0.4764596459645965
13	17278891	17279290	400	*	Intron (ENSGALT00000049635/ENSGALG00000029896, intron 1 of 29)	13	17281084	17284094	3011	1	ENSGALG00000041847	ENSGALT00000099342	-1794	NA	NA	NA	13-17278891-17279290	0.47643564356435647
1	194649200	194649599	400	*	Intron (ENSGALT00000073257/ENSGALG00000031450, intron 3 of 47)	1	194597369	194675601	78233	2	ENSGALG00000031450	ENSGALT00000073257	26002	419085	MYO7A	myosin VIIA	1-194649200-194649599	0.4737233723372337
2	113081165	113081564	400	*	Distal Intergenic	2	113031958	113039533	7576	1	ENSGALG00000051348	ENSGALT00000095272	49207	NA	NA	NA	2-113081165-113081564	0.47255925592559256
5	21307105	21307504	400	*	Intron (ENSGALT00000097733/ENSGALG00000048395, intron 2 of 3)	5	21253640	21377646	124007	2	ENSGALG00000048395	ENSGALT00000097733	70142	NA	NA	NA	5-21307105-21307504	0.47150315031503154
9	23138309	23138708	400	*	Intron (ENSGALT00000090633/ENSGALG00000010312, intron 1 of 22)	9	23132124	23185052	52929	1	ENSGALG00000010312	ENSGALT00000094525	6185	425030	PLCH1	phospholipase C eta 1	9-23138309-23138708	0.47141914191419143
